song_id,title,artist,album,release_date,genius_url,media_url,lyrics
480,Rosenda,Juan Gabriel,El Alma Joven II,,https://genius.com/Juan-gabriel-rosenda-lyrics,http://www.youtube.com/watch?v=KJw8vL0-Ihc,"En una nube
Y busco tu amor
A través de tus ojos
Rosenda no llores
Espera el amor
Yo sé que lo esperas
Tanto como yo
Mi corazón
En cada latido
Te dice te quiero
Te dice te amo
Te dice memuero
Rosenda no lores
Espera el amor
Mi corazón
En cada latido
Te dice te quiero
Te dice te amo
Te dice me muero
Rosenda no llores
Espera el amor
Y asi vagaré
Por todo el mundo
Gritando que estoy
Locamente enamorado
De una chica dulce
Rosenda mi amor
Yo sé que me quieres
Tanto como yo
Mi corazón
En cada latido
Te dice te quiero
Te dice te amo
Te dice me muero
Rosenda no llores
Espera el amor
Mi corazón
En cada latido
Te dice te quiero
Te dice te amo
Te dice me muero
Rosenda no llores
Espera el amor
El amor
Te he querido
Te amado
Te he perdido
Te he buscado
No te olvido
Te he encontrado
Te he llamado
Y muhas vecs
Te he pedido
Rosenda
No me vayas a olvidar"
481,Sólo sé que fue en marzo,Juan Gabriel,Pensamientos,1986-11-28,https://genius.com/Juan-gabriel-solo-se-que-fue-en-marzo-lyrics,http://www.youtube.com/watch?v=5oIyVTMsqX0,"Sabiendo que no puedo
Querer llegar hasta el más allá
Sabiendo que solo muerto
Es como querer tener a ese corazón
Que hoy otro es el dueño
Ya no la molestaré
No me puede querer
Y ni yo debo
Ella tiene otro amor
Que le da su calor
Y dejarlo no debe
Y la veo muy feliz
Aunque a veces pienso
Que todavía me quiere
Yo no se si mañana
La veré en mis brazos
Solo sé que fue en marzo
Cuando la conocí"
482,"Uno, Dos Y Tres (y Me Das Un Beso)",Juan Gabriel,El Alma Joven II,,https://genius.com/Juan-gabriel-uno-dos-y-tres-y-me-das-un-beso-lyrics,http://www.youtube.com/watch?v=jXC5aDGAfFA,"No juegues conmigo, yo te quiero mucho, no te lo imaginas
En fin, en fin, solo dame un poco de tiempo
Y en cualquier momento lo demostrare
Uno, dos y tres, y me das solo un beso
Te vas corriendo y yo no se porque
Uno, dos y tres, y me das otro beso
Me da pena este amor en juego
Yo no se si tú, me amas en serio, más te advierto que yo no juego
Porque en el amor, nunca hay que jugar
Solo aprender, a saber amar
Porque es tan divino, tan humano y bello
Que se da con el alma, y pasión, y pasión
También, es tormento, muchos sufrimientos, pero es amor
Uno, dos y tres, y me das solo un beso
Te vas corriendo y yo no se porque
Uno, dos y tres, y me das otro beso
Me da pena este amor en juego
Yo no se si tú, me amas en serio, más te advierto que yo no juego
Porque en el amor, nunca hay que jugar
Solo aprender, a saber amar
Porque es tan divino, tan humano y bello
Que se da con el alma, y pasión, y pasión
También, es tormento, muchos sufrimientos, pero es amor
Uno, dos y tres, y me das solo un beso
Te vas corriendo y yo no se porque
Uno, dos y tres, y me das otro beso
Me da pena este amor en juego
Yo no se si tú, me amas en serio, más te advierto que yo no juego
Uno, dos y tres, y me das solo un beso
Te vas corriendo y yo no se porque
Uno, dos y tres, y me das otro beso, me da penaÂ"
483,Tu Qué Fuisté,Juan Gabriel,El Alma Joven II,,https://genius.com/Juan-gabriel-tu-que-fuiste-lyrics,http://www.youtube.com/watch?v=_wjNAt9EyjQ,"[Pre-Estribillo]
Que dolor, que tristeza, tan grande
Al haberme ofendido, esta vez
Yo que nunca, pensé, ofenderte
Y esta vez tu me ofendes, porque
[Estribillo]
Tú que fuiste feliz a mi lado
Y conmigo nada te falto
Yo quisiera, saber, el motivo
Porque nuestro amor termino
[Post-Estribillo]
Y yo que me estaba acostumbrado
De momento, todo terminó
Me ofendiste, hasta que lloraste
Y por eso sufro mi dolor
[Estribillo]
Tú que fuiste feliz a mi lado
Y conmigo nada te falto
Yo quisiera, saber, el motivo
Porque nuestro amor termino
Tú que fuiste feliz a mi lado
Y conmigo nada te falto
Yo quisiera, saber, el motivo
Porque nuestro amor termino"
484,Aquella Melodía,Juan Gabriel,El Alma Joven II,,https://genius.com/Juan-gabriel-aquella-melodia-lyrics,http://www.youtube.com/watch?v=yu4sO5fB7fU,"Escuche aquella melodía
Que tanto recuerdos me trae
Y recordé con tanto amor lo que me decías
Nunca me dejes
Nunca me dejes
Quiere mucho
Quiere mucho
No sabes cuento te quiero
Que mi amor es tan grande
Que es un deseo
De estar junto a ti
Yo tan enamorado te lo creí
Te lo creí
Fueron mentiras
Fueron mentiras
Solo mentiras
Solo mentiras
Y ahora me he dado cuenta
Que un amor pasajero fui para ti
Eso y nada mas
Después de tantas cosas
No te puedo olvidar
No te puedo olvidar
No te puedo olvidar
Ya no quiero escuchar
Otra vez aquella melodía
Que tantos recuerdos me trae
No no no no no no ya quiero olvidar
Fuero mentiras
Fueron mentiras
Solo mentiras
Solo mentiras
Y ahora me he dado cuenta
Que un amor pasajero fui para ti
Eso y nada mas
Después de tantas cosas
No te puedo olvidar
No te puedo olvidar
No te puedo olvidar
No te puedo olvidar"
485,No Quiero Que Me Dejes,Juan Gabriel,El Alma Joven II,,https://genius.com/Juan-gabriel-no-quiero-que-me-dejes-lyrics,http://www.youtube.com/watch?v=lszadbqZ-xY,"[Verso]
¿Por qué no me comprendes vida mía?
Que no estoy dispuesto a ser esclavo
De esta horrible soledad
[Pre-Estribillo]
¿Por qué no me comprendes vida mía?
Que si te vas, se harían frías mis noches
Piénsalo un poquito más
[Estribillo]
No, no, no quiero que te vayas
No quiero que me dejes
No me dejes, no
Aquí, postrado de rodillas
Quiero que me digas, ¿cuál fue la razón?
No, no quiero que te vayas
Bastante ya he sufrido
Por conseguir tu amor
Por Dios, amor, yo te lo pido
Que no eches al olvido
Lo que hubo entre tú y yo
[Post-Estribillo]
Aún es tiempo, vida
Pues después, no vaya a ser
Que cuando tú regreses a mi lado, ya no esté
Y tengas que llorar
Como hoy me encuentro, junto a ti
Por eso y otras cosas que te van a hacer sufrir
[Estribillo]
No, no, no quiero que te vayas
No quiero que me dejes
No me dejes, no
Aquí, postrado de rodillas
Quiero que me digas, ¿cuál fue la razón?
No, no quiero que te vayas
Bastante ya he sufrido
Por conseguir tu amor
Por Dios, amor, yo te lo pido
Que no eches al olvido
Lo que hubo entre tú y yo
[Cierre]
No, Amor"
486,"Te Busco, Te Extraño",Juan Gabriel,El Alma Joven II,,https://genius.com/Juan-gabriel-te-busco-te-extrano-lyrics,http://www.youtube.com/watch?v=iCreNmvvSLI,"Que si mas pienso en ti mas me enamoro
Que soy, el más feliz del mundo
Que estando juntos, todo es más hermoso
Te digo que te quiero y que te amo, no me cansare de repetirte
Que te quiero, que te amo
Que te busco y que e extraño, y que estoy enamorado
Te quiero, te amo, te digo vida mía que ya estoy enamorado
Te quiero, te amo, te digo vida mía que te busco y que te extraño
Te quiero, te amo, te busco y te extraño
Pero te digo que ya estoy enamorado
Que si mas pienso en ti mas me enamoro
Que soy, el más feliz del mundo
Que estando juntos, todo es más hermoso
Te digo que te quiero que te amo, no me cansare de repetirte
Que te quiero, que te amo
Que te busco que te extraño, y que estoy enamorado
Te quiero, te amo, te digo vida mía que ya estoy enamorado
Te quiero, te amo, te digo vida mía que te busco y que te extraño
Te quiero, te amo, te digo vida mía que ya estoy enamorado
Te quiero, te amo, te digo vida mía que te busco que te extraño
Te quiero, te amo, te digo vida mía que ya estoy enamorado"
487,Que Divino Amor,Juan Gabriel,El Alma Joven III,1973-02-10,https://genius.com/Juan-gabriel-que-divino-amor-lyrics,http://www.youtube.com/watch?v=E9VN7nMineI,"Es divino hace feliz
Es amor es amor
Lo mas grande para mi
Nunca antes fui feliz
Ni tampoco conocí
La verdad del amor
Como el que ahora encuentro en ti
Divino amor
Yo quisiera siempre darte lo todo
Pero nada tengo
Solo te tengo a ti
Por eso soy feliz
Para que quiero el sol
Si eres todo para mi
Para que quiero luz
Si la luz la encuentro en ti
El calor el sabor
La pasion de tu querer
Es amor es amor
Lo que ha nacido en ti
Divino amor
Que divo amor
Yo quisiera siempre dártelo todo
Pero nada tengo
Solo te tengo a ti
Por eso soy feliz
Para que quiero el sol el sol
Si eres todo para mi
Para que quiero luz
Si la luz la encuentro en ti
El calor el sabor
La pasion de tu querer
Es amor es amor
Lo que ha nacido en ti y en mi
Divino amor
Que divino amor"
488,Solo Fue Un Sueño,Juan Gabriel,El Alma Joven III,1973-02-10,https://genius.com/Juan-gabriel-solo-fue-un-sueno-lyrics,http://www.youtube.com/watch?v=m8ok5T9N6wI,"Jamás, pues no podré, aunque hoy, no estés aquí
Pensar, que fui feliz, sentir, y hoy que no estas
Parece, que solo en sueños, te conocí
Fue solo un sueño, fue solo un sueño
Que no se pudo realizar, fue solo un sueño
Desde hoy, me prometí, que no, te iré a buscar
Yo se, que he de sufrir, sin ti, hasta el final
Pensar, que fui feliz, sentir, y hoy que no estas
Parece, que fue un sueño, que te conocí
Fue solo un sueño, no, no fue solo un sueño
No, no, que no se pudo realizar
Fue solo un sueño, fue solo un sueño
Fue solo un sueño, fue solo un sueño
No, no, fue solo un sueño, no, no
Que no se pudo realizar, fue, fue solo un sueño..."
489,"Áh, Ya Sé (Si la Miro Mañana)",Juan Gabriel,El Alma Joven III,1973-02-10,https://genius.com/Juan-gabriel-ah-ya-se-si-la-miro-manana-lyrics,http://www.youtube.com/watch?v=CssXTI2iKS0,"Que quiero su amor
Ni siqueira se su nombre
Solo que es muy linda que es una ilucion
Como saver si tienen novio
Como averiguarlo
Lo voy a intentar
De todos manera si tiene o no tiene
Yo le voy a hablar
Ah ya se si la miro mañana
Le pregunto que como se llama
Y le digo que soy extranjero
Que no se la cuidad
Que la invito a comer por la tarde
O al cine nose donde quiera
Le dire cuanto me gusta ella
Que si me puede amar
Pero no puedo engañarla de esa manera
Que no soy de aqui
Por que tarde o temprano
Tendra que saver
Que a qui yo naci
Como le hare para hablarle
Cuando no me gusta se me hace pensar
Ya hasta me estaba creyendo que yo era extranjero
Frances o aleman
Ah ya se si la miro mañana
Le pregunto que como se llama
Que si quiere que sea su amigo
Y si dice que si
La vere 2 o 4 semanas
Y despues le dire cuanto me gusta
Y me quito de cuantos problemas
Es mejor la verdad
Ah ya se si la miro mañana
Le pregunto que como se llama
Que si quiere que sea su amigo"
490,Volvamos Otra Vez,Juan Gabriel,El Alma Joven III,1973-02-10,https://genius.com/Juan-gabriel-volvamos-otra-vez-lyrics,http://www.youtube.com/watch?v=rfasjK40xag,"Oirás mi canción
Porque ya soy de ti
En el alma mi amor
Oye mi ruego por favor
Hoy que estoy solo y en mi situación
Me he dado cuenta de mi error
Quiero buscarte y pedirte perdón
Volvamos otra vez
A empezar nuestro amor
Volvamos otra vez
A empezar nuestro amor
Tal vez no quieras ya volver
Por tanto daño que yo te cause
Pero te pido por favor
Que me perdones y que vuelvas, amor
Volvamos otra vez
A empezar nuestro amor
Volvamos otra vez
A empezar nuestro amor
Donde quiera que estés
Oirás mi canción
Porque ya soy de ti
En el alma mi amor
Volvamos otra vez
Donde quiera que estés
Oirás mi canción
Porque ya soy de ti
En el alma, en el alma mi amor
Volvamos otra vez
A empezar nuestro amor
Volvamos otra vez
A empezar nuestro amor
Volvamos otra vez
A empezar nuestro amor
Volvamos otra vez
A empezar nuestro amor"
491,Esta Rosa Roja,Juan Gabriel,El Alma Joven III,1973-02-10,https://genius.com/Juan-gabriel-esta-rosa-roja-lyrics,http://www.youtube.com/watch?v=oODxu5iMa1U,"Lo mucho que yo te amo , cariño
Te quiero
Y en un rizo de tu pelo
La rosa dejo 
La pondre en un rizo
De tu hermoso pelo
Y ahora tu me dices
Si o no me amas 
Es una costumbre
Que tiene mi puieblo
Al decir me gustas
Y que eres muy guapa 
Esta rosa roja
Prueba del cariño
Y de tantas cosas
Que por ti yo siento
Es la mas hermosa
De la primavera
Y es para decirte
Lo que yo te quiero
La pondre en un rizo
De tu hermoso pelo
Y ahora tu me dices
Si o no me amas 
Es una costumbre
Que tiene mi pueblo
Al decir me gustas
Y que eres muy guapa 
La corte pensando
Solo en tu cariño
Que mires mi rostro
Dentro de la rosa 
Tú veias mis ojos
Yo veia tus labios
Que me musitaban
Yo no se que cosa 
Esta rosa roja
Prueba del cariño
Y de tantas cosas
Que por ti yo siento 
La corto mi mano (rosa roja)
La que tu acaricias (rosa roja)
Un poco de mi amor 
La la la , la la
La la la , la la"
492,En Esta Primavera,Juan Gabriel,El Alma Joven III,1973-02-10,https://genius.com/Juan-gabriel-en-esta-primavera-lyrics,http://www.youtube.com/watch?v=2g4m2av_GDc,"[Verso]
En esta primavera sera tu regalo
Un ramo de rosas
Te llevare a la playa, te besare en el mar
Y muchas cosas mas
En esta primavera las flores de Mayo
Serán para ti
Yo tendré tu cariño y tu tendrán las flores
Que ya te prometi
[Pre-Coro]
Si, sera felicidad
La primavera (la primavera)
Y sonreiras como la vez primera
Y yo tendre quien me quiera
[Coro]
Flores y amor (tu y yo)
Flores y amor (tu y yo)
Y sonreir (tu y yo)
Contigo asi (tu y yo)
A sigue asi (tu y yo)
Flores y amor (tu y yo)
Flores y amor
[Verso]
En esta primavera sera tu regalo
Un ramo de rosas
Te llevare a la playa, te besare en el mar
Y muchas cosas mas
En esta Primavera las flores de Mayo
Serán para ti
Yo tendré tu cariño y tu tendrás las flores
Que ya te prometi
[Pre-Coro]
Si, sera felicidad
La primavera (la primavera)
Y sonreiras como la vez primera
Y yo tendre quien me quiera
[Coro]
Flores y amor (tu y yo)
Flores y amor (tu y yo)
Y sonreir (tu y yo)
Contigo asi (tu y yo)
A sigue asi (tu y yo)
Flores y amor (tu y yo)
Flores y amor
[Outro]
Flores y amor (tu y yo)
Flores y amor (tu y yo)
Y sonreir (tu y yo)
Contigo asi (tu y yo)
A sigue asi (tu y yo)
Flores y amor (tu y yo)
Flores y amor (tu y yo)
Y sonreir (tu y yo)"
493,Ya No Puede Ser Posible,Juan Gabriel,El Alma Joven III,1973-02-10,https://genius.com/Juan-gabriel-ya-no-puede-ser-posible-lyrics,http://www.youtube.com/watch?v=Xya6LFwtqtg,"Antes que te amaba tanto, tu me dejaste, sin más volver
Ya no puede ser posible, todo ha cambiado, tengo otro amor
Y no quiero, causarle llanto, pues me ama tanto, y yo también
Quiero que ahora tú comprendas
Que ya es muy tarde, que eso fue ayer
Ella es muy buena conmigo, y tú al contrario, mala mujer
Ya no puede ser posible, todo ha cambiado, tengo otro amor
Y no quiero, causarle llanto, pues me ama tanto, y yo también
Y no quiero, causarle llanto, pues me ama tanto, y yo también
Quiero que ahora tú comprendas
Que ya es muy tarde, que eso fue ayer
Ella es muy buena conmigo, y tú al contrario, mala mujer
Ya no puede ser posible, todo ha cambiado, tengo otro amor
Y no quiero, causarle llanto, pues me ama tanto, y yo también
Y no quiero, causarle llanto, pues me ama tanto, y yo también"
494,No quiero,Juan Gabriel,El Alma Joven III,1973-02-10,https://genius.com/Juan-gabriel-no-quiero-lyrics,http://www.youtube.com/watch?v=UxzhLa_R8zk,"[Verso 1]
Toma te doy mi vida
A cambio de que nunca te vayas
Serías cruel si me dejaras
Estás tan dentro de mí
Que me haces falta
[Estribillo]
No quiero volver a vivir el ayer que vivía
No quiero volver a llorar por tu amor, no mi vida
Ya me acostumbré a vivir junto a tí, y a tus besos
No quiero volver a empezar otra vez no podría
[Puente]
Toma te doy mi alma
Toma este corazón que tanto te ama
Serías cruel si lo dejaras
Estas tan dentro de mí que me haces falta
[Estribillo]
No quiero volver a vivir el ayer que vivía
No quiero volver a llorar por tu amor, no mi vida
Ya me acostumbré a vivir junto a tí, y a tus besos
No quiero volver a empezar otra vez no podría
[Estribillo]
No quiero volver a vivir el ayer que vivía
No quiero volver a llorar por tu amor, no mi vida
Ya me acostumbré a vivir junto a tí, y a tus besos
No quiero volver a empezar otra vez no podría, no"
495,Corazon Sediento,Juan Gabriel,El Alma Joven III,1973-02-10,https://genius.com/Juan-gabriel-corazon-sediento-lyrics,http://www.youtube.com/watch?v=0Hym8f6CD9M,"Tan lleno de amor, que quiero, regalar
Ando en busca de un amor, y felicidad
Yo busco un amor, que me quiera amar
Que me haga feliz, un poco, nada más
Pues todo lo que hay en mí, es frió y soledad, sin ti
Yo tengo dentro, un pobre corazón
Sediento, necesita un poco amar
Quien quiere un corazón, se lo puedo, regalar
Tengo un corazón (tengo un corazón)
Sediento de amar (sediento de amar)
Tan lleno de amor, que quiero, regalar
Anda en busca de un amor, y felicidad
Yo busco un amor, que me quiera amar
Que me haga feliz, un poco, nada más
Pues todo lo que hay en mí, es frió y soledad, sin ti
Yo tengo dentro, un pobre corazón
Sediento, necesita, un poco amar
Quien quiere un corazón, se lo puedo, regalar
Quien quiere un corazón, se lo puedo, regalar
Quien quiere un corazón, se lo puedo, regalar
Quien quiere un corazón, se lo puedo, regalar"
496,Ases Y Tercia De Reyes,Juan Gabriel,Juan Gabriel con el Mariachi Vargas de Tecalitlán,1974-10-20,https://genius.com/Juan-gabriel-ases-y-tercia-de-reyes-lyrics,http://www.youtube.com/watch?v=-RKc03tc9c0,"[Pre-Estribillo]
Tú no tienes nada y yo tengo ases y tercia de reyes
Enseña tu juego y te darás cuenta de que nada tienes
Ya lo vez corazón como pierdes
Ya lo vez corazón que conmigo no puedes
[Estribillo]
Te doy la revancha para que te quedes mejor convencida
Que con mi cariño nunca haz de tener ninguna salida
Quisiste jugar para ver quién se iba
Y si en este pierdo ahora qué más da
Ya me iba
[Interludio]
Hija mía
[Pre-Estribillo]
Si ahora te arrepientes y con toda el alma de haberme querido
Pero nunca es tarde para levantarse después de caído
Ya lo vez corazón cómo pierdes
Ya lo vez corazón que conmigo no puedes
[Estribillo]
Te doy la revancha para que te quedes mejor convencida
Que con mi cariño nunca haz de tener ninguna salida
Quisiste jugar para ver quien se iba
Y si en este pierdo ahora qué más da
[Cierre]
Ya me iba"
497,Lágrimas y Lluvia,Juan Gabriel,Juan Gabriel con el Mariachi Vargas de Tecalitlán,1974-10-20,https://genius.com/Juan-gabriel-lagrimas-y-lluvia-lyrics,http://www.youtube.com/watch?v=gAaynDlkEfo,"[Introducción]
Espero que cuando escuches esta canción
Te acuerdes de quién te seguirá amando
Y muchas gracias por los recuerdos
[Verso 1]
Lloviendo está y a través de la lluvia
Hay un triste adiós y un amor termina
Mis lágrimas no miras
La lluvia las confunde
Y aunque yo estoy llorando
Por mí no te preocupes
[Verso 2]
Te vas amor, adiós vida mía
Te llevas contigo, toda el alma mía
Llenaste de recuerdos, a la ciudad entera
Para que de tristeza poco a poco yo muera
[Puente]
Lloviendo está y por eso es que no ves mis lágrimas
Las mismas que te seguirán a donde vayas
[Estribillo]
Y aunque yo sé
Que nunca más tú volverás
Te esperaré, te esperaré
Aunque no vuelvas más
[Instrumental]
[Estribillo]
Y aunque yo sé
Que nunca más tú volverás
Te esperaré, te esperaré
Aunque no vuelvas más
[Cierre]
Larai, la, la, larai, la la, larai, la, la
Larai, la, la, larai, la la, larai, la, la"
498,Se Me Olvido Otra Vez,Juan Gabriel,Juan Gabriel con el Mariachi Vargas de Tecalitlán,1974-02-20,https://genius.com/Juan-gabriel-se-me-olvido-otra-vez-lyrics,http://www.youtube.com/watch?v=ojfAAqxfmaI,"[Verso]
Probablemente ya de mí te has olvidado
Y mientras tanto yo te seguiré esperando
No me he querido ir para ver si algún día
Que tú quieras volver me encuentres todavía
Por eso aún estoy en el lugar de siempre
En la misma ciudad y con la misma gente
Para que tú al volver no encuentres nada extraño
Y sea como ayer y nunca más dejarnos
Probablemente estoy pidiendo demasiado
Se me olvidaba que ya habíamos terminado
Que nunca volverás, que nunca me quisiste
Se me olvidó otra vez que solo yo te quise
[Instrumental]
[Verso]
Por eso aún estoy en el lugar de siempre
En la misma ciudad y con la misma gente
Para que tú al volver no encuentres nada extraño
Y sea como ayer y nunca más dejarnos
Probablemente estoy pidiendo demasiado
Se me olvidaba que ya habíamos terminado
Que nunca volverás, que nunca me quisiste
Se me olvidó otra vez que solo yo te quise"
499,Esta Noche Voy A Verla,Juan Gabriel,Juan Gabriel con el Mariachi Vargas de Tecalitlán,1974-10-20,https://genius.com/Juan-gabriel-esta-noche-voy-a-verla-lyrics,http://www.youtube.com/watch?v=PybjDyWnpd4,"Y que ya estoy convencido que es amor el que yo siento
Esta noche voy a verla y a decirle que la quiero
Y que no puedo más
Y en cuanto llegue a su casa y abra la puerta
Primero le doy un beso le digo te espero afuera
Que yo quiero hablar contigo que es algo muy importante
Y te esperaré
Y le diré mi vida te quiero mucho
Me quiero casar contigo de ti estoy enamorado
Y vengo exclusivamente a decirte que te quiero
Que soy tuyo solamente y a darte mi amor
Yo sé que me quiere mucho, me va a demostrar
Que solo estaba esperando y el día me decidiriera
Esta noche voy a verla y a decirle que la quiero
Y que no puedo más
Y le diré mi vida te quiero mucho
Me quiero casar contigo de ti estoy enamorado
Y vengo exclusivamente a decirte que te quiero
Que soy tuyo solamente y a darte mi amor
Y le diré mi vida te quiero mucho
Me quiero casar contigo de ti estoy enamorado
Y vengo exclusivamente a decirte que te quiero
Que soy tuyo solamente y a darte mi amor
La la la...
Esta noche voy a verla
Esta noche
Esta noche voy a verla
Esta noche"
500,La Muerte Del Palomo,Juan Gabriel,Juan Gabriel con el Mariachi Vargas de Tecalitlán,1974-10-20,https://genius.com/Juan-gabriel-la-muerte-del-palomo-lyrics,http://www.youtube.com/watch?v=VIf3nq6VsFA,"Triste está el palomar
Solito quedó el palomo
Ahogándose entre sollozos
Pues ya no puede llorar...
Pobrecito del palomo
Cansado está de sufrir
Y mirando para el cielo
A Dios le pide su muerte
Que así no quiere vivir...
En llorar, en llorar, en lloraaaaaaaaar
Desde que te fuiste
Se le fue el palomo en puro llorar
Por llorar, por llorar, por lloraaaar
Ya no puede ver, ni puede volar
Se acerca su muerte está agonizando de tanto esperar...
Morirá, morirá, moooooriraaaá
Morirá el palomo porque así
Es la muerte cuando hay soledaaad...
Mirará hacía el cielo, te vera volando
Te dará las gracias por esos recuerdos
Y al cruzar las alas que te cobijaron
Ahogará en sus sueños que no despertarooooon
Morirá, morirá, moooooriraaaá
Morirá el palomo porque así
Es la muerte cuando hay soledaaad
Mirará hacía el cielo, te vera volando
Te dará las gracias por esos recuerdos
Y al cruzar las alas que te cobijaron
Ahogará en sus sueños que no despertarooooon"
501,Estoy Enamorado de Ti,Juan Gabriel,Juan Gabriel con el Mariachi Vargas de Tecalitlán,1974-10-20,https://genius.com/Juan-gabriel-estoy-enamorado-de-ti-lyrics,http://www.youtube.com/watch?v=8eYcWw9u88A,"Como tú no sabes
Como nunca a nadie
Llegare a querer
Sé que es imposible
No debo quererte
Pero yo te juro
Que no está en mí
Es algo más grande
Más grande, más grande
Más grande, más grande
Que toda mi vida
Es algo más fuerte
Más fuerte, más fuerte
No debo quererte
Que le voy hacer
Porque estoy enamorado
Estoy enamorado
Estoy enamorado
Estoy enamorado
Estoy enamorado de ti
Es algo más grande
Más grande, más grande
Más grande, más grande
Que toda mi vida
Es algo más fuerte
Más fuerte, más fuerte
No debo quererte
Que le voy hacer
Porque estoy enamorado
Estoy enamorado
Estoy enamorado
Estoy enamorado
Estoy enamorado de ti
Porque estoy enamorado
Estoy enamorado
Estoy enamorado
Estoy enamorado
Estoy enamorado de ti"
502,Si Dios Me Ayuda,Juan Gabriel,Juan Gabriel con el Mariachi Vargas de Tecalitlán,1974-10-20,https://genius.com/Juan-gabriel-si-dios-me-ayuda-lyrics,http://www.youtube.com/watch?v=74fx8W7xWc0,"[Pre-Estribillo]
Si Dios me ayuda, te prometo vida mía
Volver contigo, para darte, mucho más
Tengo mil sueños, para compartir contigo
Y a realizarlos, Dios me ayudará
[Estribillo]
Solo te pido, que me esperes un poquito
No desesperes que muy pronto tú sabrás
Que el sacrificio, de estar lejos, y no verte
Es sacrificio para darte mucho más
Te extraño tanto, vida mía, tanto, tanto
Que hay momentos, en que ya, no puedo más
Quiero mirarte, abrazarte, y besarte
Después ser tuyo, y volverme a regresar
[Interludio]
Si Dios me ayuda
[Estribillo]
Solo te pido que me esperes un poquito
Ahora que tengo la oportunidad
Si Dios me ayuda, volveré contigo vida
Para quererte, para darte mucho más
Te extraño tanto, vida mía, tanto, tanto
Que hay momentos, en que ya, no puedo más
Quiero mirarte, abrazarte, y besarte
Después ser tuyo, y volverme a regresar
[Cierre]
Si Dios me ayuda"
503,¿donde Andara?,Juan Gabriel,Juan Gabriel con el Mariachi Vargas de Tecalitlán,1974-10-20,https://genius.com/Juan-gabriel-donde-andara-lyrics,http://www.youtube.com/watch?v=h8vbFxiFink,"Aquel amor que yo ya no he visto mas
Yo le pregunto a sus amigas donde esta
Aquel amor que en un tiempo me hizo soñar
Mis ojos cansados de llorar
Mis brazos cansados de esperar
Mis labios cansados de implorarte
Que el amor no escribe
Y que de una vez me diga
Por favor en donde esta
Aquel amor que me robo mi juventud
Y con su amor de puro amor me cego
Yo le pregunto a sus amigas donde esta
En donde esta,en donde esta aquel amor
Mis ojos cansados de llorar
Mis brazos cansados de esperar
Mis labios cansados de implorarte
Que el amor no escribe
Y que de una vez me diga
Por favor en donde esta
Por favor en donde esta
Por favor en donde esta"
504,Tu Abandono,Juan Gabriel,10 de los Grandes,1975-11-03,https://genius.com/Juan-gabriel-tu-abandono-lyrics,http://www.youtube.com/watch?v=HCJ5-We4LpM,"[Verso]
Yo sé muy bien que tú
Te arrepientes de haberme abandonado
De haber jugado con mis sentimientos
Me abandonaste por no tener dinero
Porque soy pobre y no gano como puedo
[Pre-Estribillo]
Tal vez ahorita estás recordando mis caricias y mis besos
Besos pobres, pero fueron muy sinceros
Si te arrepientes hoy de haberme abandonado
Ya es muy tarde y además volver no quiero
[Estribillo]
Tu abandono me dejó tan grande herida
Pero adentro la fortuna de vivir con quien yo quiero
Tu abandono me enseñó que la pobreza
Vale más que la riqueza y no regreses, no hay dinero
[Puente]
Y así se baila en Juárez
En Jiménez, en Delicias, en Parral
Y en Casas Grandes
Y arriba Chihuahua
[Estribillo]
Tu abandono me dejó tan grande herida
Pero adentro la fortuna de vivir con quien yo quiero
Tu abandono me enseño que la pobreza
Vale más que la riqueza y no regreses, no hay dinero
[Cierre]
Tu abandono"
505,Cada quien su camino,Juan Gabriel,10 de los Grandes,1975-11-03,https://genius.com/Juan-gabriel-cada-quien-su-camino-lyrics,http://www.youtube.com/watch?v=F_Fkx8rhvmo,"[Verso 1]
Te recibí en mi vida
Con amor y placer
Te fuiste de mi vida
Jurándome volver
[Pre-Estribillo]
Fue juramento vano
El que me diste a mí
Confiando en tus palabras
De tonto te creí
[Estribillo]
Si hoy paso por tu lado
Y me has de conocer
Tal vez ya no te acuerdes
Quién, quién, quién te enseñó a querer
Si hoy paso por tu lado
Ni me has de conocer
Tal vez ya no te acuerdes
Quién, quién te hizo mujer
[Verso 2]
Que tonto fui al creerme
En tu juramento vano
Pero si voy a maldecirte
Con eso nada gano
[Verso 3]
Ya, ya no quiero que vuelvas
Ha terminado el dolor
Cada quien su camino
Cada quien su camino
En busca de otro amor
[Estribillo]
Si hoy paso por tu lado
Ni me has de conocer
Tal vez ya no te acuerdes
Quién, quién, quién te enseñó a querer
Si hoy paso por tu lado
Ni me has de conocer
Tal vez ya no te acuerdes
Quién, quién te hizo mujer
Si hoy paso por tu lado
Ni me has de conocer
Tal vez ya no te acuerdes
Quién, quién, quién te enseñó a querer
Si hoy paso por tu lado
Ni me has de conocer
Tal vez ya no te acuerdes
Quién, quién te hizo mujer"
